PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
79,2279813275,9.81997,1.877528,-0.283074,-3.948659,-0.50872,0.041473,0.690075,0.034449,-0.716028,-0.099579,9.832612989875736,1.9136025748863705,-0.2464013071273659,-2.719965632099086,-0.6015894371185125,0.18023706082034263
80,2279829942,9.824425,1.8636,-0.296432,-1.047366,-0.906027,0.122775,0.690112,0.034605,-0.715982,-0.099594,9.831226662791618,1.8787730442512103,-0.24217072437646747,-2.389497319375086,-0.9761042888558865,0.12728657888903958
81,2279846609,9.841421,1.858698,-0.166422,-1.893662,-1.219498,0.335622,0.690123,0.034641,-0.715956,-0.099687,9.838092512027433,1.8619922378031286,-0.21024905817731127,-2.1894589417799666,-1.3774008030657203,0.18180827002642275
82,2279863276,9.825534,1.870708,-0.197421,-2.484176,-1.624729,0.388064,0.6901,0.034635,-0.715962,-0.09981,9.846889024597166,1.8697720066507508,-0.17147779225488416,-2.32279205197138,-1.54685187167846,0.3126873903928258
83,2279879943,9.880627,1.904447,-0.122515,-3.172159,-1.859534,0.372979,0.690052,0.034535,-0.715982,-0.10003,9.847996750943995,1.888108982417766,-0.15643909976507442,-2.6791832703436427,-1.3407357125449475,0.4936823204816624
84,2279896610,9.845772,1.919433,-0.161164,-3.403339,-1.054987,0.565804,0.690092,0.03441,-0.71592,-0.100244,9.838291121449334,1.9006198286780462,-0.17652855315355376,-3.0012841395243335,-0.9086943172351156,0.7036006810894383
85,2279913277,9.818389,1.896274,-0.217674,-1.868216,0.16129,1.051933,0.690259,0.034409,-0.715759,-0.100242,9.825439495687018,1.9035217286520556,-0.21106822533681768,-3.1543091996145023,-0.6097437748996796,0.8994164487473806
86,2279929944,9.782898,1.878693,-0.227523,-4.339176,-0.499063,1.010095,0.690372,0.034172,-0.715627,-0.100487,9.82081181516841,1.9035587118992718,-0.2244920254157265,-3.2147712732355394,-0.7043405774090488,1.0189185722480658
87,2279946611,9.842543,1.887032,-0.286013,-3.020442,-1.614778,1.033159,0.690359,0.034029,-0.715628,-0.100616,9.828041193683122,1.9044879879214414,-0.19993889649261898,-3.3524197795763664,-1.1209741936841926,1.0249782208735165
88,2279963278,9.873901,1.924477,-0.099099,-3.56808,-1.70012,0.949738,0.690339,0.033839,-0.715629,-0.100811,9.840027743803006,1.9000759149401123,-0.1575612021126962,-3.6435411627685994,-1.5380681823317852,0.9454354411745076
89,2279979945,9.819339,1.893094,-0.113853,-3.490589,-1.640699,0.843484,0.690323,0.033669,-0.715625,-0.101008,9.847271045487952,1.8833014846714948,-0.13702565578158515,-3.952457950832651,-1.6860891353019416,0.8636659786767051
90,2279996612,9.862177,1.900554,-0.109676,-4.138577,-1.546316,0.937841,0.690322,0.033429,-0.715601,-0.101259,9.847480236483678,1.8609171584380473,-0.15893113906412057,-3.990888958898754,-1.5598363178851014,0.8601915966932373
91,2280013279,9.836566,1.80608,-0.259555,-4.359941,-1.123825,0.755255,0.690362,0.033178,-0.715532,-0.101563,9.846527175766049,1.853380511909014,-0.2040869176880896,-3.5690463405625796,-1.3621003794756346,0.9456060299373121
92,2280029946,9.85316,1.837785,-0.257515,-3.080914,-1.398761,1.024719,0.690372,0.033036,-0.71551,-0.101696,9.851206868720546,1.8754452094281764,-0.23282643406315617,-2.8371004906419497,-1.2779179568900931,1.0386910641824048
93,2280046613,9.855816,1.932774,-0.260381,-1.002443,-0.973462,1.212716,0.690416,0.033068,-0.715477,-0.101613,9.861569663058575,1.9169807684042435,-0.22422862824145595,-2.2291804263964563,-1.3084484240636687,1.0218298499971121
94,2280063280,9.86237,1.985297,-0.126587,-2.170664,-1.852093,0.87226,0.690374,0.033038,-0.715514,-0.101657,9.86978171851722,1.9473273337731203,-0.19447646343966046,-2.096232616566567,-1.3034163646428865,0.843934447622023
95,2280079947,9.88804,1.952691,-0.1664,-2.771192,-0.927461,0.568327,0.690424,0.03298,-0.715447,-0.101803,9.866783373145301,1.9419034608287535,-0.17746706591191155,-2.385069144443417,-1.141505800987497,0.5827814751923388
96,2280096614,9.860834,1.899045,-0.187193,-2.730263,-1.05053,0.273153,0.690456,0.032953,-0.715393,-0.101976,9.851234033289668,1.9045490690718347,-0.19082351468003966,-2.6990701347923425,-0.8796743963014335,0.3986611372104741
97,2280113281,9.808026,1.821819,-0.263188,-3.214099,-0.729693,0.380598,0.690526,0.032874,-0.715299,-0.102186,9.832147713334745,1.8633062238878106,-0.22217924369794273,-2.661540209740884,-0.724425560775181,0.4099957996295034
98,2280129948,9.824871,1.853211,-0.235381,-1.465251,-0.348499,0.616581,0.690632,0.032953,-0.715192,-0.102185,9.821783274657523,1.8454258364407075,-0.24535571015683816,-2.2063017541210033,-0.8441985481128315,0.5992936962706794
99,2280146615,9.819036,1.863505,-0.253844,-1.705768,-1.187469,0.843753,0.690655,0.032969,-0.715168,-0.102194,9.825207602328277,1.8568223373822574,-0.24595236243168095,-1.556268904067409,-1.200412759234047,0.8320686724142323
100,2280163282,9.839815,1.895987,-0.242031,-0.871472,-2.128185,1.104349,0.690579,0.033024,-0.715253,-0.102098,9.836656019892798,1.8829496436241189,-0.23130215425350795,-0.9913676732096922,-1.5703439644511183,0.9698379306876906
101,2280179949,9.867224,1.917948,-0.167327,-0.777559,-1.892687,1.061627,0.690528,0.033103,-0.715315,-0.101989,9.845728946173823,1.9052245050336745,-0.21884654602391942,-0.660880165006788,-1.7435054232273834,0.976616080926642
102,2280196616,9.835133,1.894166,-0.22309,-0.946108,-1.219126,0.645639,0.690539,0.033208,-0.715305,-0.101946,9.846588633842057,1.9149274482060101,-0.21767258446240917,-0.5648721893121285,-1.686016070519964,0.927961981453558
