SampleTimeFine,PacketCounter_thigh,PacketCounter_shank,time_observed_60hz_s,thigh_orientation_change_deg,shank_orientation_change_deg,knee_flexion_estimate_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg
2279229930,44,43,0.7,0.6043365363245863,0.23549108093145624,-0.4247505956545769,-0.42143122998406934,-0.3500068510576152,-0.012261627247424944
2279246597,45,44,0.7166666666666667,0.5942956550749396,0.24362891340457596,-0.41102403244833535,-0.40560580496788357,-0.36279810659124745,-0.02240542971597298
2279263264,46,45,0.7333333333333333,0.5539063334831729,0.25189080056205454,-0.3709145605355049,-0.36347446119076354,-0.37418531151095336,-0.03007758537199841
2279279931,47,46,0.75,0.5009689206570936,0.25434919132838646,-0.3285259951732276,-0.3187036378373812,-0.38243296239728697,-0.040154068378590306
2279296598,48,47,0.7666666666666667,0.45100271047738505,0.25542344734458305,-0.2899268276296165,-0.27716856673542367,-0.3884919958621023,-0.05420073736877233
2279313265,49,48,0.7833333333333333,0.4252501395078288,0.2615043778127892,-0.26371111405456044,-0.2477648089636773,-0.39876453808153617,-0.07029261056932182
2279329932,50,49,0.8,0.4399006280338712,0.26910807305811346,-0.2722967474592176,-0.25338289849421697,-0.416137258245157,-0.08702807699197848
2279346599,51,50,0.8166666666666667,0.5044412449231671,0.278967143347189,-0.3309418207473736,-0.30881414500203686,-0.4385979585713188,-0.1087685586101728
2279363266,52,51,0.8333333333333334,0.5963364325602917,0.2916971179345207,-0.4087993588804451,-0.38392387040310905,-0.46471052179917793,-0.12878987828159308
2279379933,53,52,0.85,0.6840355915652695,0.30289962033761064,-0.48544953020732484,-0.45830002211265947,-0.4899945243459276,-0.14591350018463875
2279396600,54,53,0.8666666666666667,0.7701455285214516,0.30402167764418503,-0.5790780203376337,-0.549661912804648,-0.5138113564227782,-0.1645705533021421
2279413267,55,54,0.8833333333333333,0.8193846306065845,0.30755519977342977,-0.6356801728459722,-0.6041836807995544,-0.5292931107786544,-0.18006305850333357
2279429934,56,55,0.9,0.8272502067170446,0.317876727995574,-0.637623759495345,-0.6040186512659458,-0.5391732537509702,-0.19191523754948808
2279446601,57,56,0.9166666666666666,0.8029477739471564,0.3316010983032043,-0.5977093457034831,-0.5617195408869341,-0.5532470447610974,-0.20149397405722763
2279463268,58,57,0.9333333333333333,0.7539020295399417,0.33854399030577187,-0.5412122349433646,-0.503248049261354,-0.564538444333584,-0.20753743636612904
2279479935,59,58,0.95,0.696636683410835,0.3381056962822685,-0.4906509205458174,-0.45028060389418084,-0.5716984537917719,-0.21722064629422405
2279496602,60,59,0.9666666666666667,0.6522900964980826,0.3398749503661437,-0.4482145215071341,-0.40557711265938506,-0.5728002611800785,-0.22746699242050597
2279513269,61,60,0.9833333333333333,0.6280578246140573,0.3410166734954821,-0.42545341290225147,-0.38071692466798673,-0.5705251317105831,-0.23872075088406006
2279529936,62,61,1.0,0.6251582018736681,0.3425064993912604,-0.4233389765460446,-0.3768975170828972,-0.5751942766241686,-0.2484087431181428
2279546603,63,62,1.0166666666666666,0.6416409007703289,0.34601944445378313,-0.4370442831112906,-0.3885955711906293,-0.5866778835610762,-0.2604120406136132
2279563270,64,63,1.0333333333333334,0.683479954443616,0.35035719758147865,-0.4765133150733005,-0.42648616100235565,-0.6000684724720682,-0.271678076127786
2279579937,65,64,1.05,0.7400765799626056,0.35394357411126665,-0.5323730720124294,-0.48010538171832035,-0.6157956681379267,-0.288059558157734
2279596604,66,65,1.0666666666666667,0.7947706511592494,0.36086446694903357,-0.5777219988001139,-0.5230904656464298,-0.6322036591242054,-0.30424636472539934
2279613271,67,66,1.0833333333333333,0.8297241143784527,0.3602715352727137,-0.6161255552074191,-0.5592774584433944,-0.6433649232388806,-0.3196048046261775
2279629938,68,67,1.1,0.833067172678679,0.3618729967755338,-0.6225284485949591,-0.563780418378379,-0.6484595838752183,-0.3311353909693045
2279646605,69,68,1.1166666666666667,0.8154928891534486,0.36494485712903996,-0.6020255815638694,-0.5416661527106097,-0.6503315853503463,-0.3390800145373563
2279663272,70,69,1.1333333333333333,0.7887609400731735,0.3697221986240475,-0.5657783047740659,-0.5038038218759849,-0.6512786843219135,-0.3458639544199563
2279679939,71,70,1.15,0.7611267651564229,0.37431343461629796,-0.528207850436703,-0.46459232720998817,-0.6524886200250409,-0.35266565329748384
2279696606,72,71,1.1666666666666667,0.7434664871913624,0.3748594328211431,-0.507403053777141,-0.44238586688513304,-0.6560417214368867,-0.35909486601006707
2279713273,73,72,1.1833333333333333,0.7425089836017563,0.37711260316931283,-0.5027528517050969,-0.4362131875293666,-0.6603705712975848,-0.3674987788837069
2279729940,74,73,1.2,0.7659860472009685,0.37881358481171695,-0.5287074077547425,-0.4597665029384253,-0.6678069493731893,-0.383420340336904
2279746607,75,74,1.2166666666666666,0.8073572678389842,0.3822510352794442,-0.5654391766290392,-0.4931509388644282,-0.6765757990501091,-0.40585685622616247
2279763274,76,75,1.2333333333333334,0.8489419843159534,0.38589565109031687,-0.6005877585621122,-0.5252931002007101,-0.685087711070574,-0.4261078041505494
2279779941,77,76,1.25,0.8891815360542646,0.3934527645064295,-0.6325408648090373,-0.5548330314480475,-0.6937693814765007,-0.44244335368113713
2279796608,78,77,1.2666666666666666,0.9341223263777596,0.4005282457852812,-0.6706289948337187,-0.5906091239369405,-0.7070736872456204,-0.45809668396969216
2279813275,79,78,1.2833333333333334,0.9785566995021301,0.40858813918844505,-0.7031661820134686,-0.62064284103164,-0.7159059761142991,-0.4750145263959042
2279829942,80,79,1.3,1.0113766495740046,0.4090156744673856,-0.7368593930969013,-0.6515193983461114,-0.7200734382435867,-0.4945182672882251
2279846609,81,80,1.3166666666666667,1.0207806838168019,0.40641671701975773,-0.7490365846338892,-0.6608075168081747,-0.7208282672363242,-0.513112778383364
2279863276,82,81,1.3333333333333333,1.0249139648102898,0.4005994619279319,-0.7595392284080399,-0.6685558933143197,-0.7152744702765846,-0.5315199933885458
2279879943,83,82,1.35,1.0296175632770088,0.39648127686610096,-0.7678583647178866,-0.6752161020428683,-0.7150966168812055,-0.5423815642394733
2279896610,84,83,1.3666666666666667,1.034319126894836,0.3964953350099049,-0.7674113396683329,-0.6730813099516307,-0.7183619600052387,-0.5522742146854643
2279913277,85,84,1.3833333333333333,1.045420042733413,0.3999779015021357,-0.7683144961947931,-0.6722474169823993,-0.7243202745570568,-0.5622485742955708
2279929944,86,85,1.4,1.0638876071404617,0.404163347579684,-0.7782882166078783,-0.6806447615328082,-0.7269021646281039,-0.5724017430646505
2279946611,87,86,1.4166666666666667,1.084724099331963,0.4048687741495822,-0.7977953591487685,-0.6985535581587728,-0.7223418687718858,-0.5843529151022145
2279963278,88,87,1.4333333333333333,1.1111227599778586,0.4035467253132633,-0.8268094730778767,-0.7259909009960693,-0.719787345954696,-0.5967084159984897
2279979945,89,88,1.45,1.1424010944207659,0.4008191060037308,-0.8604999404817774,-0.7584139174034443,-0.7162636992687831,-0.607674879021978
2279996612,90,89,1.4666666666666666,1.170092102891506,0.4008525569343108,-0.882342307153115,-0.7793038485484958,-0.7142035142304919,-0.615557253884515
2280013279,91,90,1.4833333333333334,1.1908796968727875,0.39762653931942904,-0.9034141549656767,-0.7996119638041758,-0.7113648157703653,-0.6223168278051691
2280029946,92,91,1.5,1.2054864545282775,0.39476749102273934,-0.9153896950287149,-0.8107697706036613,-0.7060294246076712,-0.6289647499165617
2280046613,93,92,1.5166666666666666,1.2181065017562798,0.3917469353434417,-0.9245581255711068,-0.8191327362480714,-0.701298220755881,-0.6352320680493869
2280063280,94,93,1.5333333333333334,1.2192795219041583,0.39081447924097473,-0.920974400596276,-0.8147939171021159,-0.6949390739587572,-0.6403409159146122
2280079947,95,94,1.55,1.2096037655307463,0.3899902955087276,-0.9080320011109247,-0.801345952229919,-0.6889293191180547,-0.6431085707885471
2280096614,96,95,1.5666666666666667,1.1978531065601075,0.3857278666653903,-0.8986160547077576,-0.7913204841053142,-0.6786575680256972,-0.6473271234944978
2280113281,97,96,1.5833333333333333,1.1894728518995286,0.3799488513040424,-0.8919802403194449,-0.7846455485769387,-0.6716736945202241,-0.6478788543647767
2280129948,98,97,1.6,1.1909476523953184,0.37846316446528155,-0.8888300606921498,-0.7817272184007148,-0.666475886661517,-0.6468394008670311
2280146615,99,98,1.6166666666666667,1.1970491516170023,0.374294412262977,-0.899235968282414,-0.7916661303947463,-0.6605607551788923,-0.6512824255608671
2280163282,100,99,1.6333333333333333,1.2047595736957601,0.37314862804298876,-0.9050421478290681,-0.7972462781804981,-0.6497286695579649,-0.6544762762535302
2280179949,101,100,1.65,1.214262167623499,0.3778490731445864,-0.9073810377819183,-0.7993469023604206,-0.6401820822524154,-0.6573013458882864
2280196616,102,101,1.6666666666666667,1.2219817166009532,0.37688048795889373,-0.9164303174970552,-0.8085577331126115,-0.6325788647091877,-0.6579928129519829
2280213283,103,102,1.6833333333333333,1.2226430914168025,0.3772176227128138,-0.9142647179802301,-0.8066234188679616,-0.629788981330604,-0.6567417984974905
2280229950,104,103,1.7,1.2178604184572768,0.3767671066639565,-0.9063864327970832,-0.7991342398981534,-0.6315529664871368,-0.6534942119886379
2280246617,105,104,1.7166666666666666,1.20841379297447,0.38011070018668675,-0.8906712389666275,-0.7832770624568831,-0.6332531224922625,-0.6528598462914411
2280263284,106,105,1.7333333333333334,1.195123377307259,0.3831611712625275,-0.8695899549144716,-0.7624800445238313,-0.6262428687079042,-0.6502455210061792
2280279951,107,106,1.75,1.1828819806644795,0.3869782656140829,-0.8487350427205393,-0.7412150478775905,-0.6224763731468577,-0.6515011470155698
2280296618,108,107,1.7666666666666666,1.1739435128957356,0.3910157093486561,-0.834563145267422,-0.7265296385134762,-0.620736471642976,-0.6536910982828638
2280313285,109,108,1.7833333333333334,1.1629278221757118,0.38972455782874843,-0.8279026145169335,-0.7202705866791118,-0.615632275177135,-0.6513126793435937
2280329952,110,109,1.8,1.1580056470972027,0.391893705740271,-0.8209204564775491,-0.7138353631166182,-0.6163902219485679,-0.6472965332272161
2280346619,111,110,1.8166666666666667,1.1567335946907027,0.397589113293304,-0.8128419613134487,-0.7059664794625001,-0.6204149565997058,-0.6448531530679145
2280363286,112,111,1.8333333333333333,1.151439406197118,0.39748963418688227,-0.8078616021089637,-0.7011012937566644,-0.6232818364320455,-0.6433854036246301
2280379953,113,112,1.85,1.1506873013487395,0.3964780199312944,-0.809159163139966,-0.7020225772527793,-0.6246047195368452,-0.6456328376974206
2280446621,117,116,1.9166666666666667,1.1316268127742501,0.3900561707057993,-0.7948417807387709,-0.686257878994094,-0.6304827707111962,-0.6525899260596922
2280463288,118,117,1.9333333333333333,1.1178090596928478,0.38952265426897026,-0.7787842699718797,-0.6699879915459007,-0.628932775291298,-0.6527579305129054
2280479955,119,118,1.95,1.1010269010774665,0.3838619544909708,-0.7699220665901153,-0.6605984384034009,-0.6257203619266517,-0.6556510000332344
2280496622,120,119,1.9666666666666666,1.0779154089635048,0.3760290608089869,-0.7580899312193699,-0.648654787776503,-0.6218101909558275,-0.6558398833017115
2280513289,121,120,1.9833333333333334,1.052247948889868,0.3726447941841914,-0.7366090313751265,-0.6272772659509807,-0.6170801989193455,-0.6540194698612519
2280529956,122,121,2.0,1.0277037746760331,0.36977428805262297,-0.7132830520921789,-0.6037193140550077,-0.6103632773690072,-0.6543441446199586
2280546623,123,122,2.0166666666666666,1.0063709896237507,0.3671206446771086,-0.6893620906632945,-0.5791215230983557,-0.6021293996766266,-0.6575293792095783
2280563290,124,123,2.033333333333333,0.9949710275361944,0.3633870168075457,-0.6774308557747023,-0.566231302561697,-0.5930222163895091,-0.6635366578334129
2280579957,125,124,2.05,0.9828299165339343,0.35621698859082734,-0.6701161850800803,-0.5586853782295625,-0.589011111054064,-0.6648429693833794
2280596624,126,125,2.066666666666667,0.9759100853477729,0.3524256029684138,-0.6695085514488529,-0.5576999543958223,-0.5836030639676745,-0.6677704633534505
2280629958,128,127,2.1,0.9684795193233621,0.3532157949014355,-0.6684597980097493,-0.5556588434840244,-0.5659038620843753,-0.6759349431986826
2280646625,129,128,2.1166666666666667,0.9639263751330702,0.35414623552962543,-0.6600439555308957,-0.5467895064957922,-0.5542635959759513,-0.6794490997089874
2280663292,130,129,2.1333333333333333,0.9686299010749125,0.3510084236370792,-0.6719056537230249,-0.5577310458233428,-0.5433193267833534,-0.6874043451349366
2280679959,131,130,2.15,0.976319726696583,0.35202472680044555,-0.6752448603172203,-0.5601290197420672,-0.5372457180534577,-0.6941876660921934
2280696626,132,131,2.1666666666666665,0.9900478451735775,0.35437097387519234,-0.6855442456217458,-0.5696657030804262,-0.5268462803898115,-0.7009834190964923
2280713293,133,132,2.183333333333333,1.0063968149148752,0.3558984675795478,-0.6998010713568591,-0.5832267435955678,-0.5217069263514458,-0.7070486750550473
2280729960,134,133,2.2,1.0237824579659656,0.3550491646930333,-0.7201600784513104,-0.6033968606195428,-0.5192779505585547,-0.7101804726226052
2280746627,135,134,2.216666666666667,1.033068843026145,0.35402735631650806,-0.729890282339443,-0.6127033417254906,-0.5150613704222263,-0.7140940886042197
2280763294,136,135,2.2333333333333334,1.0429578362128558,0.35131879728927434,-0.7393855997765336,-0.6219023993944541,-0.5109692730436187,-0.7171928340152713
2280779961,137,136,2.25,1.060721084300178,0.35656977372024873,-0.7501862495147217,-0.6319582137834243,-0.4988981909681486,-0.7241260775209806
2280796628,138,137,2.2666666666666666,1.0783744398312627,0.3580510431708446,-0.7652144220362315,-0.6461707035944783,-0.4900440552289612,-0.7314455904968307
2280813295,139,138,2.283333333333333,1.0929209802221476,0.35706581463539644,-0.7790118520767491,-0.6598612168419881,-0.4819829029854224,-0.7342277781392607
2280829962,140,139,2.3,1.1040686670346536,0.35771038558248447,-0.7834673894115997,-0.6636314599188865,-0.4756753205500049,-0.7395651898134497
2280846629,141,140,2.316666666666667,1.1060236989825123,0.35389528832141665,-0.7829448579652665,-0.6624276258182596,-0.46715403065533456,-0.744740373427941
2280863296,142,141,2.3333333333333335,1.108746513808928,0.34703456040420283,-0.7872998121567706,-0.6657209504349189,-0.4593436046286024,-0.7525579022129661
2280879963,143,142,2.35,1.1143933470313108,0.34483706523773944,-0.7904108260471499,-0.6678174688110183,-0.452550857397662,-0.7598593130068464
2280896630,144,143,2.3666666666666667,1.1128612913057239,0.3460739119393785,-0.7831055460433403,-0.6604749511937726,-0.4461999731529991,-0.7602665330607972
2280913297,145,144,2.3833333333333333,1.1107445137034289,0.3453371247332843,-0.7798072145419496,-0.6571596925166443,-0.4412766196534313,-0.7607039172431156
2280929964,146,145,2.4,1.117074432842578,0.3397635462644039,-0.7885217690019449,-0.6652412479470239,-0.4396114365351978,-0.7655011299497597
2280946631,147,146,2.4166666666666665,1.1245983748962054,0.3360737105863066,-0.7938326200122321,-0.6686372297015684,-0.43206513805659624,-0.7785876908504623
2280963298,148,147,2.433333333333333,1.1310035673658039,0.3354147677959027,-0.7961776112716895,-0.6684942697558528,-0.42426691086520074,-0.7949688490617017
2280979965,149,148,2.45,1.138990676843859,0.333866007520027,-0.8029548793166432,-0.6731570441658059,-0.41313475301495134,-0.8098390804451864
2280996632,150,149,2.466666666666667,1.1571463460682097,0.3351361962458915,-0.8207894328669122,-0.6897935063547186,-0.40412223354279775,-0.8197499874754436
2281013299,151,150,2.4833333333333334,1.1785010026408347,0.33828357319393054,-0.8398951605247165,-0.70773047474949,-0.4068280083732897,-0.8281450157438024
2281029966,152,151,2.5,1.201794541763253,0.3424329581928992,-0.8603798213350863,-0.7268098327370469,-0.4070671248735331,-0.8384048638745032
2281046633,153,152,2.5166666666666666,1.2141136673950546,0.34555099835304914,-0.8699693612424212,-0.7352267556870546,-0.40689508156878196,-0.8463935936135597
2281063300,154,153,2.533333333333333,1.2143599263635485,0.3495378226187237,-0.8651820477827386,-0.7295660768383423,-0.40913400413397466,-0.8510699282823905
2281079967,155,154,2.55,1.2119412507031166,0.35302260595929486,-0.8562156991058265,-0.7196392422396632,-0.4114322495582815,-0.8559280342609231
2281096634,156,155,2.566666666666667,1.211215189947693,0.3532703829681355,-0.8550186949609911,-0.7173678807212885,-0.41028942129326657,-0.8625462463861127
2281113301,157,156,2.5833333333333335,1.2118746858318747,0.35191359238262965,-0.8539128801374815,-0.7161486726506944,-0.40610643907545557,-0.8636636527736138
2281129968,158,157,2.6,1.2189996664548854,0.35264495696595344,-0.8574451849488903,-0.7192346676033385,-0.402800290701185,-0.8670930749466205
2281146635,159,158,2.6166666666666667,1.2248592312535103,0.35700338270663634,-0.8575109436862564,-0.7194707325028902,-0.4004054067632389,-0.8663505335030669
2281163302,160,159,2.6333333333333333,1.2350258187089482,0.35967710372897493,-0.8659172708498234,-0.7284881537936441,-0.39891568964069557,-0.8634855418192575
2281179969,161,160,2.65,1.2468032385411545,0.3618314709254317,-0.8764629950145054,-0.7397319500538635,-0.4003002873418928,-0.8599108971522818
2281196636,162,161,2.6666666666666665,1.25541825202156,0.35682419572755114,-0.8894642923296596,-0.7542357840026738,-0.40133019560374983,-0.851657902984881
2281213303,163,162,2.683333333333333,1.2585780196905043,0.35691236697216794,-0.8891842093728952,-0.7551686988446894,-0.4039957001612327,-0.8438821473728092
2281229970,164,163,2.7,1.2521086368678778,0.3589295625454574,-0.8754349235228618,-0.7426198716157328,-0.4015077916306677,-0.8357074782179796
2281246637,165,164,2.716666666666667,1.237184760542746,0.3592540948004885,-0.8580847668735243,-0.7267569373636208,-0.39889531287823765,-0.8254962255833852
2281263304,166,165,2.7333333333333334,1.2194239158405322,0.3593468475536702,-0.837556491970092,-0.7083158167880745,-0.39604741340077465,-0.8113799024968865
2281279971,167,166,2.75,1.2022983500575282,0.3563316541337305,-0.8214299726730238,-0.6947157593007188,-0.39387388393678646,-0.7948541506883953
2281296638,168,167,2.7666666666666666,1.1825878068661817,0.3498977450696772,-0.8063453195395962,-0.6814090469945796,-0.393306951609618,-0.7827984289320097
2281313305,169,168,2.783333333333333,1.1699120888455632,0.34763453516875115,-0.7926510142151572,-0.6688084634540018,-0.3940714184244519,-0.7748816823722309
2281329972,170,169,2.8,1.164739097953182,0.3488519862715646,-0.7814532228328374,-0.6583471739641398,-0.3988965689951161,-0.7688577925134913
2281346639,171,170,2.816666666666667,1.174018566102589,0.3605796198985328,-0.7745753872114489,-0.6528315196616542,-0.39996298201037056,-0.7598220848134234
2281363306,172,171,2.8333333333333335,1.187111626185095,0.35817318070726223,-0.793759367150771,-0.6738121951427839,-0.4019443396849022,-0.7501607470231435
2281379973,173,172,2.85,1.1961269594670143,0.3599574500210439,-0.8056083390066909,-0.6874747865512968,-0.4053718503668727,-0.7396138255555622
2281396640,174,173,2.8666666666666667,1.201267086047776,0.36565608155194423,-0.8078535444363255,-0.6913389021017887,-0.4074327542962342,-0.7296357795750988
2281413307,175,174,2.8833333333333333,1.188222893999507,0.3655405211268208,-0.7950055835722474,-0.6799822543193617,-0.4076800059045226,-0.7194186434169004
2281429974,176,175,2.9,1.1675419576703046,0.3602659090784895,-0.7805029225727329,-0.6670318217896282,-0.40448044879401496,-0.7091162113869474
2281446641,177,176,2.9166666666666665,1.1442586943147923,0.35399884850059166,-0.7634189056392586,-0.6513846057938018,-0.40457840969548126,-0.6989022040781252
2281463308,178,177,2.933333333333333,1.1197747367552604,0.35582796831633723,-0.7349910112735669,-0.6245021285036306,-0.4022521505800869,-0.687387113765975
2281479975,179,178,2.95,1.0991789895186825,0.3532036985948962,-0.7186085810716689,-0.6097865359939514,-0.39849736063711627,-0.6762965957602131
2281496642,180,179,2.966666666666667,1.075188180281657,0.3560120727446459,-0.692507116187057,-0.5861013790532446,-0.39726176359898574,-0.6595081763342504
2281513309,181,180,2.9833333333333334,1.0524152253559407,0.3543383780716768,-0.6716992486772138,-0.5671250306313869,-0.3976087707869292,-0.6465407101526532
2281529976,182,181,3.0,1.0325106994196234,0.3492113643073087,-0.6558652895493527,-0.5528007069838992,-0.39848917266960526,-0.6358876166381718
2281546643,183,182,3.0166666666666666,1.0238064987945674,0.3439063277057692,-0.6479780929148808,-0.5455699426511798,-0.39302680127757095,-0.6318916091114506
2281563310,184,183,3.033333333333333,1.0242471812257177,0.34675993207309214,-0.6410838909356611,-0.5384116295765615,-0.38901644360265275,-0.6334335851925825
2281579977,185,184,3.05,1.028332148515445,0.34397894969188925,-0.6482923212066803,-0.5458275498159812,-0.3816118865297026,-0.6336678022314769
2281596644,186,185,3.066666666666667,1.036744854003614,0.3359988099112862,-0.6679221175266902,-0.5662564933957255,-0.3740355396431083,-0.6313246340565986
2281613311,187,186,3.0833333333333335,1.0454069002607413,0.328687298547175,-0.6874883585757599,-0.5866351986352432,-0.37057902941795845,-0.6283880877051835
2281629978,188,187,3.1,1.0505652805629186,0.32162244154576325,-0.7030595967611298,-0.6032584406261435,-0.3688661512572767,-0.6234418210213128
2281646645,189,188,3.1166666666666667,1.0483255705852195,0.31589498180580833,-0.7099354005673512,-0.6115021655788935,-0.36404292645458597,-0.6162280720203972
2281663312,190,189,3.1333333333333333,1.0373641838236534,0.3140332013834706,-0.7008831844022841,-0.6038422651907399,-0.3601619634221247,-0.6074372077111659
2281679979,191,190,3.15,1.0204518607181816,0.3108715465240441,-0.6884557971318424,-0.5929235550062171,-0.3523635294659554,-0.5981378278094054
