SampleTimeFine,PacketCounter_thigh,PacketCounter_shank,time_observed_60hz_s,thigh_orientation_change_deg,shank_orientation_change_deg,knee_flexion_estimate_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg
2280296618,108,107,1.7666666666666666,0.9680692960005965,0.34021864324748075,0.059295178847918455,-0.08664382623699833,0.698954458498455,-0.3063472812224022
2280313285,109,108,1.7833333333333334,0.9830150924285036,0.34397175730212975,0.06862451517037058,-0.07954913115973845,0.7111847789992134,-0.30556242308999104
2280329952,110,109,1.8,0.9893163459931832,0.3497259245637992,0.05474142665636978,-0.09225158921836991,0.7042929813961698,-0.3022214750170199
2280346619,111,110,1.8166666666666667,0.9981189081192705,0.3574069030966155,0.018536940072283806,-0.12590215286861003,0.6884028407998349,-0.29790157141581586
2280363286,112,111,1.8333333333333333,0.999623544315455,0.36211519203934206,-0.010187023539059084,-0.15088918069770849,0.6669233464273713,-0.29689077293065874
2280379953,113,112,1.85,0.9923746435005597,0.3703117106430095,-0.008005835027811362,-0.14488203287334556,0.6483502554457071,-0.2938638563103433
2280396620,114,113,1.8666666666666667,0.9869296126672531,0.3754961381646753,0.011236875078444902,-0.12370242096319764,0.6411567407808293,-0.2892108411176311
2280413287,115,114,1.8833333333333333,0.9773517377848974,0.3790168172079465,0.03220350805328613,-0.10045526903750598,0.6324518445644065,-0.28425884627691966
2280429954,116,115,1.9,0.9666243707371307,0.3820273043715826,0.04626683364165609,-0.08376992454136532,0.6216470805077299,-0.2768701941740459
2280446621,117,116,1.9166666666666667,0.9606966991861591,0.38680357919145547,0.013325769736039791,-0.11237203702203093,0.5973865270383382,-0.2705794922567457
2280463288,118,117,1.9333333333333333,0.9559719922521684,0.3912983758475753,8.546818560289539e-05,-0.12288082479796043,0.5831988013064906,-0.26395024575091114
2280479955,119,118,1.95,0.9677175210931479,0.3949646274560801,-0.028005853746407742,-0.15072647230500888,0.580101925049669,-0.25630995889076486
2280496622,120,119,1.9666666666666666,0.9860342999328121,0.3966165197031542,-0.06243402176561234,-0.1857032953661151,0.580716944892622,-0.24571962377252068
2280513289,121,120,1.9833333333333334,1.0061649704898112,0.4006064412827473,-0.10096655299861096,-0.22438368805167277,0.5785453874816241,-0.23806938885354265
2280529956,122,121,2.0,1.0180858028170554,0.40153802734932525,-0.130054280970857,-0.2532385551153518,0.5757683508613046,-0.22757727417495113
2280546623,123,122,2.0166666666666666,1.0174951442848896,0.4018043757264468,-0.13516477403834698,-0.2581748173018541,0.5760441119999626,-0.2142530906087519
