PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
338,2284146695,-9.483863,0.27298,-0.681328,1.223852,0.272545,1.765419,0.674156,0.136537,0.717344,-0.110859,-9.496562754067572,0.2714476539955729,-0.6657617197490744,1.100897336049234,0.3145491122247307,1.6689580024701431
339,2284163362,-9.518743,0.282896,-0.650124,1.314092,0.242021,1.671248,0.674171,0.136521,0.717328,-0.110886,-9.498368574096759,0.27450723541033184,-0.6691614417986715,1.186038639751796,0.2833529581942701,1.690471337580917
340,2284180029,-9.492571,0.279433,-0.6652,1.271639,0.322368,1.689049,0.674179,0.13651,0.717319,-0.11091,-9.501594643115235,0.28021869153251244,-0.6662555849619762,1.292359290299596,0.2309259794052248,1.6947394416871486
341,2284196696,-9.505164,0.289153,-0.673666,1.20858,0.170958,1.652653,0.674202,0.136493,0.717296,-0.110939,-9.504393060401359,0.2847010895321201,-0.6582654970628764,1.3696665799569328,0.18280010169574332,1.6849684027083638
342,2284213363,-9.501287,0.2786,-0.635629,1.387927,0.126887,1.651446,0.674227,0.136487,0.717267,-0.110982,-9.505939672883644,0.28606230993101023,-0.649227915152023,1.3856611390224023,0.17120162321047278,1.6725121986356588
343,2284230030,-9.514678,0.277624,-0.644265,1.522995,0.198691,1.727654,0.67424,0.136528,0.717236,-0.111054,-9.506319935636661,0.28428628664780475,-0.6433192241857213,1.3268475747798436,0.2140160321739366,1.6639725973753707
344,2284246697,-9.505014,0.299239,-0.647546,1.123379,0.311034,1.6588,0.67425,0.136505,0.717228,-0.11107,-9.506013438257481,0.2799727001463926,-0.6428732810091458,1.210892257533083,0.2994064417801457,1.6620384285723233
345,2284263364,-9.494229,0.259797,-0.646849,1.03102,0.443029,1.646813,0.674251,0.136451,0.71724,-0.111056,-9.505399471866605,0.2739365722753897,-0.6478414887806363,1.091440100141188,0.3922358630842891,1.670948178096239
346,2284280031,-9.516285,0.265362,-0.65514,1.058054,0.441134,1.659082,0.674252,0.136405,0.717249,-0.111046,-9.504430422554456,0.2675109058356514,-0.6564410061310063,1.0336845046806218,0.4572111083206303,1.6943265478235425
347,2284296698,-9.500543,0.278919,-0.667607,1.128809,0.437753,1.80209,0.674255,0.136375,0.717256,-0.111025,-9.502843002722388,0.2624667840280571,-0.6659167506257183,1.075586477496089,0.47772801118582175,1.7284903053045244
348,2284313365,-9.500217,0.244327,-0.673445,1.143754,0.458218,1.68513,0.674251,0.136348,0.717264,-0.111028,-9.50069051895812,0.2602693915635367,-0.6728800412776664,1.2053837247505998,0.459091552150922,1.76244792862503
349,2284330032,-9.49462,0.26305,-0.663977,1.335811,0.478208,1.858425,0.674244,0.136368,0.717265,-0.111043,-9.498381600934223,0.26115424734045856,-0.6738522070220613,1.3681120504840332,0.42256520348650567,1.786580729911991
350,2284346699,-9.49701,0.267965,-0.67814,1.571012,0.393379,1.779141,0.674243,0.136373,0.717261,-0.111066,-9.496239465341523,0.26388618920671775,-0.6668990891278921,1.4955319194382959,0.3973920076020969,1.8007444046213503
351,2284363366,-9.501164,0.26867,-0.650295,1.58218,0.350657,1.791307,0.674243,0.136401,0.717249,-0.11111,-9.494477936344945,0.2667882910999734,-0.6539754236672185,1.543743540470121,0.4083084003142091,1.8128721282184248
352,2284380033,-9.486636,0.266059,-0.655958,1.457318,0.486994,1.840074,0.674235,0.136411,0.717253,-0.111121,-9.49371212525768,0.2691911937463219,-0.6416365797279804,1.5145356753535961,0.4590157875148766,1.828830287162157
353,2284396700,-9.500197,0.277284,-0.617449,1.373052,0.510147,1.8448,0.674218,0.136468,0.71725,-0.11117,-9.494990733025217,0.2716013101028139,-0.6377383488222745,1.4449808286317851,0.5246588224234677,1.8433127154539217
354,2284413367,-9.494637,0.257614,-0.644283,1.473236,0.579263,1.815627,0.674197,0.13649,0.717262,-0.111194,-9.498796964144603,0.2743817836630963,-0.6453675635229411,1.3778093146047319,0.5654626237334881,1.841471924563488
355,2284430034,-9.504793,0.290097,-0.665053,1.357537,0.557435,1.849787,0.67418,0.136517,0.71727,-0.111215,-9.503907993366903,0.27677732537514077,-0.6593511210604811,1.339129462829213,0.5554532985361855,1.8117258129499931
356,2284446701,-9.50149,0.286022,-0.672332,1.244925,0.561168,1.778002,0.674164,0.136518,0.717283,-0.111224,-9.50757290850307,0.27765979274731434,-0.669634758732527,1.3333132411589672,0.5042408292810296,1.759738058748305
357,2284463368,-9.521059,0.261738,-0.673042,1.37651,0.388513,1.663449,0.67416,0.136532,0.717276,-0.111274,-9.507414625890448,0.27684477494930176,-0.6694382863943104,1.347456765050616,0.4520707931801272,1.7104403854449735
358,2284480035,-9.502616,0.275763,-0.661025,1.400342,0.424755,1.710986,0.674152,0.136555,0.717272,-0.111322,-9.503534807373722,0.27503724978366606,-0.6610849936418308,1.3610400943975116,0.4387709843735098,1.6933520806136753
359,2284496702,-9.482326,0.279432,-0.659072,1.331457,0.450598,1.725777,0.674145,0.136563,0.717272,-0.111353,-9.498592506939012,0.2727739923740086,-0.6541020192198028,1.3607073098665499,0.47125483736930013,1.7210181719833029
