sep=,
DeviceTag:, DOT_Pelvis
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2026-09-15_18:34:21_027 GMT+8
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
73,2509093365,9.530462,-0.376267,2.301880,-2.012825,3.997573,1.034324,0.779940,-0.113957,-0.606953,-0.101566,
74,2509110032,9.389198,-0.465222,2.336012,-2.040205,3.388900,0.547171,0.780140,-0.114143,-0.606597,-0.101953,
75,2509126699,9.278408,-0.589381,2.281373,-1.617557,2.333362,0.407504,0.780251,-0.114284,-0.606368,-0.102300,
76,2509143366,9.450424,-0.612624,2.284499,-1.329645,2.351431,0.256607,0.780366,-0.114378,-0.606145,-0.102638,
77,2509160033,9.688297,-0.615505,2.269049,-1.154198,2.727733,0.267006,0.780517,-0.114449,-0.605881,-0.102967,
78,2509176700,9.757046,-0.632127,2.324311,-0.862738,2.290973,0.379779,0.780637,-0.114502,-0.605669,-0.103249,
79,2509193367,9.708809,-0.650504,2.266030,-0.895714,1.620868,0.162698,0.780693,-0.114549,-0.605537,-0.103548,
80,2509210034,9.589807,-0.580137,2.312329,-0.967238,1.389956,0.379254,0.780731,-0.114627,-0.605426,-0.103824,
81,2509226701,9.528198,-0.511962,2.287100,-0.993453,1.206762,0.824953,0.780759,-0.114750,-0.605328,-0.104048,
82,2509243368,9.494617,-0.509781,2.298478,-1.122810,0.909264,1.106469,0.780763,-0.114917,-0.605257,-0.104248,
83,2509260035,9.520295,-0.568533,2.287130,-0.782532,1.219158,1.475733,0.780806,-0.115072,-0.605150,-0.104379,
84,2509276702,9.521963,-0.625775,2.306220,-0.269983,1.097011,1.721462,0.780850,-0.115193,-0.605060,-0.104436,
85,2509293369,9.570197,-0.590899,2.322078,-0.108944,0.907554,1.698743,0.780879,-0.115297,-0.604995,-0.104478,
86,2509310036,9.622965,-0.532953,2.343020,0.114969,0.700053,1.272843,0.780888,-0.115342,-0.604963,-0.104547,
87,2509326703,9.597134,-0.510880,2.340661,0.168333,0.446615,1.313221,0.780876,-0.115388,-0.604961,-0.104602,
88,2509343370,9.589954,-0.476219,2.328713,0.243391,0.424025,1.083949,0.780859,-0.115406,-0.604966,-0.104675,
89,2509360037,9.612735,-0.502356,2.328198,0.156679,0.557851,0.854830,0.780849,-0.115411,-0.604958,-0.104785,
90,2509376704,9.599016,-0.485159,2.364581,-0.281893,0.472804,0.513349,0.780820,-0.115437,-0.604960,-0.104970,
91,2509393371,9.562378,-0.514759,2.326287,-0.500216,0.238819,-0.024332,0.780758,-0.115443,-0.604993,-0.105230,
92,2509410038,9.500983,-0.511629,2.398505,-0.966047,0.024121,0.129504,0.780671,-0.115519,-0.605042,-0.105511,
93,2509426705,9.487125,-0.496164,2.390736,-1.425270,-0.444752,0.501746,0.780541,-0.115687,-0.605130,-0.105782,
94,2509443372,9.524186,-0.497624,2.390187,-1.608554,-0.610991,0.891021,0.780400,-0.115913,-0.605227,-0.106021,
95,2509460039,9.584859,-0.505944,2.435376,-1.811151,-0.128998,1.001988,0.780299,-0.116163,-0.605265,-0.106274,
96,2509476706,9.593693,-0.556668,2.401480,-1.638495,0.279121,0.750433,0.780233,-0.116366,-0.605263,-0.106547,
97,2509493373,9.581388,-0.559142,2.397382,-1.398492,0.469436,0.506613,0.780183,-0.116518,-0.605248,-0.106831,
98,2509510040,9.531298,-0.563987,2.405921,-1.061992,-0.313986,0.653143,0.780073,-0.116656,-0.605324,-0.107055,
99,2509526707,9.532495,-0.554003,2.442217,-0.690032,-0.999062,1.004613,0.779914,-0.116795,-0.605477,-0.107197,
100,2509543374,9.535960,-0.533354,2.383508,-0.246048,-0.903296,1.649899,0.779781,-0.116938,-0.605615,-0.107225,
101,2509560041,9.573494,-0.487786,2.364260,0.446628,-0.845616,1.951220,0.779670,-0.117027,-0.605753,-0.107159,
102,2509576708,9.556957,-0.570930,2.408444,1.098663,-0.933506,1.828561,0.779560,-0.117034,-0.605913,-0.107049,
103,2509593375,9.469523,-0.637920,2.426262,1.837538,-1.069317,1.545592,0.779446,-0.116934,-0.606104,-0.106904,
104,2509610042,9.465894,-0.580841,2.394949,2.396394,-1.380973,1.576173,0.779315,-0.116778,-0.606339,-0.106700,
105,2509626709,9.557128,-0.484895,2.358073,3.004812,-1.061249,1.628231,0.779222,-0.116552,-0.606546,-0.106442,
106,2509643376,9.623919,-0.519046,2.356707,3.526453,-0.248187,1.545349,0.779210,-0.116248,-0.606670,-0.106162,
107,2509660043,9.622736,-0.525517,2.319571,3.742637,-0.113195,1.486222,0.779211,-0.115913,-0.606783,-0.105872,
108,2509676710,9.654530,-0.468799,2.254961,3.557893,0.097091,1.749072,0.779232,-0.115617,-0.606866,-0.105570,
109,2509693377,9.690326,-0.425537,2.284723,2.903116,0.577189,1.876700,0.779286,-0.115400,-0.606881,-0.105321,
110,2509710044,9.660557,-0.402805,2.287140,1.970705,0.270393,2.064794,0.779300,-0.115310,-0.606913,-0.105128,
