PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
922,2704755107,9.913905,1.252245,0.164133,-3.3301,-3.803564,5.629385,0.585216,0.465252,-0.524179,0.407805,9.972270915363882,1.2841263019003104,0.20981278468529438,-0.09373857676226827,-2.524494956979067,6.019631512103275
923,2704771774,10.015838,1.305705,0.234657,-2.506767,-3.328704,6.252337,0.584811,0.464898,-0.524745,0.408061,9.926094376807857,1.3997207594644558,0.2634353854666594,-0.7626640423026444,-2.6108379724099784,5.985803983519753
924,2704788441,9.927305,1.407667,0.300079,-1.337973,-2.051137,6.551476,0.584406,0.464544,-0.525154,0.408519,9.88433154127216,1.5005942076122651,0.32575635414237597,-3.5693178709371702,-2.2424277821193326,5.9919462207121335
925,2704805108,9.797366,1.569287,0.374273,-6.112741,-2.316529,6.164549,0.584326,0.463829,-0.525842,0.408561,9.871752200983703,1.5465235379599598,0.35140628959967823,-7.8103431959035445,-1.8795444377704071,5.9678626989950345
926,2704821775,9.8977,1.56312,0.345189,-11.538181,-2.493193,5.897526,0.584615,0.462685,-0.526846,0.408151,9.907015620680315,1.4807319998781012,0.30934301389546565,-11.692447036747273,-2.55909713868605,6.161043895710189
927,2704838442,9.980351,1.422278,0.215118,-14.260575,-5.280716,6.548706,0.584831,0.461422,-0.528293,0.407399,9.977828194654872,1.3033221639736556,0.216431084898691,-12.98246561242493,-4.774205459638424,6.94090900910393
928,2704855109,10.063754,1.142299,0.235683,-12.601778,-4.049729,8.203107,0.58493,0.460097,-0.529647,0.406998,10.035853587175742,1.1097777790173569,0.1343823256723663,-10.687341565423122,-7.452229917093602,8.393215176288722
929,2704871776,9.91734,0.887865,0.180373,-8.658749,-1.732188,9.387322,0.584871,0.458878,-0.530648,0.407155,10.026500791740574,1.026177922976609,0.11594596743354524,-6.2876384133131396,-8.299205274095298,10.165960156745562
930,2704888443,10.134996,0.480183,-0.987485,-0.630792,-27.719391,14.693064,0.581953,0.459468,-0.53373,0.406643,9.935308251836418,1.090193415452929,0.14720605670743953,-2.9333027658364026,-5.839884722339417,11.773550416710254
931,2704905110,9.88027,2.161084,1.957516,10.295645,10.638535,11.489454,0.58146,0.458954,-0.532701,0.409268,9.810162796005734,1.2103875538798314,0.1638860747894581,-2.974563654988236,-1.4056102834220838,13.040035875852055
932,2704921777,9.336738,1.031603,-0.65952,-23.676342,7.005342,13.531195,0.582825,0.455619,-0.534133,0.409186,9.730038586016574,1.260844123546017,0.14010927017241576,-6.238404307312348,1.4845889448202503,14.17185342188863
933,2704938444,9.958259,1.077946,-0.056868,-8.85031,-2.274807,14.910748,0.582399,0.453982,-0.535554,0.409754,9.741054980880051,1.2033493296128885,0.13138724884464162,-10.75894215583761,0.30804807972040854,15.400125658568237
934,2704955111,9.852584,1.042544,0.148604,-9.631185,-5.050141,17.982737,0.581624,0.452204,-0.537454,0.410333,9.821876211700515,1.0955566004502417,0.19731557384191734,-14.707905499552757,-4.02754596201557,16.683807409356394
935,2704971778,9.94853,0.919811,0.472607,-17.164396,-10.979121,17.707157,0.580892,0.450161,-0.540279,0.409905,9.910839645007766,0.9923178769875873,0.3066199790609037,-17.1310480935308,-8.145619562169275,17.864866007781412
936,2704988445,9.876446,0.987476,0.493705,-14.846844,-8.606782,18.874685,0.580118,0.448074,-0.542838,0.409909,9.957868265889212,0.8716450667955019,0.3625965658669539,-17.351497624497974,-9.387250946101746,19.0637509604237
937,2705005112,9.934115,0.743235,0.422554,-21.260136,-7.589389,21.206806,0.579695,0.445195,-0.545835,0.409663,9.948665346045699,0.6672481122997465,0.31815582065365694,-14.855481689882982,-7.988588871694505,20.810029847392386
938,2705021779,9.911582,0.277273,-0.076918,-9.881763,-6.641786,23.346525,0.578475,0.443041,-0.548206,0.410557,9.895499330525759,0.36059361279765023,0.2307476225783956,-10.243247380733637,-6.507921262219764,23.709024164119903
939,2705038446,9.901495,0.113959,0.248806,-5.018335,-4.449552,27.125486,0.576882,0.44086,-0.550337,0.412292,9.821052694518393,0.031006214177697847,0.19234624080300197,-5.684061118858452,-7.414769000445009,27.91630631084781
940,2705055113,9.702882,-0.195173,0.137053,1.447156,-11.603628,33.177662,0.573928,0.439157,-0.553057,0.414585,9.74760557275074,-0.18938011123028275,0.22277170590526416,-3.6192287383377746,-11.062398816834074,32.88675668873663
941,2705071780,9.566413,-0.300556,0.497991,-4.001791,-17.143711,38.616516,0.570532,0.436881,-0.556901,0.416528,9.686725435382277,-0.22554113739269238,0.2471708842510141,-4.757157808961244,-15.632590036492086,37.66132864789408
942,2705088447,9.73266,-0.417524,-0.013754,-19.512325,-21.920057,41.175095,0.567553,0.433381,-0.56222,0.417107,9.633919574172312,-0.14672320382307272,0.17769955123681402,-7.457435015991045,-18.828351104889563,41.49502598122932
943,2705105114,9.665416,0.166013,0.047943,3.522191,-16.850088,44.265881,0.563324,0.431202,-0.56589,0.420124,9.579046886990833,-0.14516205311466912,0.015550360973867791,-9.014680525481815,-19.60805087740215,44.3112427728412
944,2705121781,9.461525,-0.186893,0.300355,-11.707595,-16.443209,46.730305,0.559905,0.427527,-0.570586,0.422095,9.52210296974944,-0.4003036237288323,-0.1243290596758523,-7.450252040465634,-18.485205887916045,46.63035712546787
945,2705138448,9.398154,-1.253248,-0.664419,-4.707094,-17.490179,48.146053,0.555846,0.424344,-0.574998,0.424677,9.469571082636616,-0.9324558269539981,-0.10173684536555806,-2.525561848139619,-16.57525691375865,49.10396452726188
946,2705155115,9.389156,-1.420112,0.126606,5.521022,-17.336849,52.383114,0.550874,0.4216,-0.578994,0.428441,9.41279338022125,-1.571436140105532,0.10514486334102993,4.231462109240357,-14.693502983684667,52.10008267264158
947,2705171782,9.493736,-2.266263,0.342316,8.435048,-11.194089,56.688339,0.545936,0.418316,-0.582543,0.433145,9.320938536856868,-2.060505132095429,0.33493250602295604,10.371050148381993,-13.24192952439757,55.65214366499247
948,2705188449,8.994287,-2.030492,0.339321,21.885513,-11.214808,59.193775,0.539981,0.415858,-0.585349,0.439152,9.167581445720248,-2.2050437462874366,0.3568578839634074,13.924616452698427,-12.504021004693184,59.65911402145914
949,2705205116,8.975996,-1.829353,0.841914,10.92496,-16.499752,64.772453,0.533829,0.412362,-0.589561,0.444306,8.970773468415697,-1.9727193880993141,0.09068969772134085,14.343551452206187,-12.754718797621965,63.94795808993116
950,2705221783,9.098701,-1.880514,-0.512084,3.176877,-11.811176,66.139442,0.528405,0.407805,-0.593936,0.449141,8.809139638054674,-1.514011029777846,-0.2920763906473219,12.140266828958067,-14.050290726507011,68.03170987446241
951,2705238450,8.567843,-1.273978,-1.542642,11.063206,-14.853117,69.966499,0.521948,0.403682,-0.598197,0.454727,8.787804252497176,-1.099250145600068,-0.5282351519933454,8.070395897084603,-15.870741473714832,70.93025895148388
952,2705255117,8.774611,-0.331347,-0.307879,15.48982,-17.818851,74.004066,0.514645,0.399692,-0.602559,0.460777,8.961354099896532,-0.9733839270629745,-0.5336236084943956,3.3970756059204494,-16.961590564420284,71.59017548586047
953,2705271784,9.442557,-1.165834,0.221958,-3.636995,-15.127415,71.386154,0.508804,0.394273,-0.607778,0.465057,9.270109362778685,-1.1952439594043924,-0.4712365401780201,0.7369104148369805,-15.807921409996162,69.82136967438848
954,2705288451,9.589551,-1.890761,-0.360415,-4.525347,-12.878738,64.893906,0.503604,0.389172,-0.612456,0.468862,9.557493928150349,-1.6033362695985836,-0.5318707189391371,3.176469957523692,-11.751945013462583,66.8466521873969
955,2705305118,9.731887,-2.362212,-1.025859,10.935614,-7.86615,63.848904,0.498004,0.384921,-0.615596,0.474209,9.667684494149128,-1.9694868947463822,-0.7045134184256828,11.400303227242045,-5.971941745841769,64.67767248767868
956,2705321785,9.425121,-1.96872,-1.10906,23.590067,-0.803174,65.098419,0.492194,0.380951,-0.617366,0.48113,9.54292573799354,-2.1930497260476,-0.8188016743311575,22.04021111449753,-1.2581926550558642,64.7019007676919
