PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
579,2699038326,9.937498,0.415706,-0.195704,-4.081179,0.013389,0.318334,-0.654779,0.244228,0.664198,0.265431,9.959105084238097,0.33443855631661523,-0.24599127071230942,-4.855827105218269,-0.1380191397219544,0.4597298708068137
580,2699054993,9.994632,0.338693,-0.212037,-4.2493,0.331652,0.690755,-0.65452,0.244438,0.664279,0.265675,9.95197169286668,0.3430685397886717,-0.20279243758494886,-4.9204799525146115,0.6350753700070862,0.6993439878654101
581,2699071660,9.966499,0.332098,-0.175062,-6.774343,1.098446,1.068684,-0.654259,0.244895,0.664175,0.266155,9.940894736501853,0.3675209895699312,-0.10815855660163343,-5.27450754165257,1.2434912883637472,0.9594652268843619
582,2699088327,9.860693,0.446042,0.027536,-6.138546,1.980765,1.169931,-0.65411,0.245268,0.664008,0.266595,9.927613656160084,0.39496059424983376,-0.0038789021657657623,-5.969083831007446,1.6159414236352265,1.2527841284677002
583,2699104994,9.9541,0.404713,0.084071,-6.471485,1.748099,1.601851,-0.653942,0.245722,0.663835,0.267018,9.919787569372602,0.4175125198305264,0.060636892767589524,-7.11471281308263,1.752653994964856,1.5821710655612082
584,2699121661,9.947797,0.383451,0.076155,-8.600965,1.532632,2.151717,-0.653699,0.24644,0.663579,0.267585,9.923753138009097,0.427461045216457,0.05586423317875385,-8.797119021420915,1.7485059829259977,1.97305760897575
585,2699138328,9.876973,0.400261,-0.038029,-10.841885,1.894335,2.496375,-0.653424,0.24739,0.663189,0.268349,9.937578025077485,0.41237055968166103,-0.008777746664312625,-10.774108403443444,1.759551050065947,2.451743245854815
586,2699154995,9.96854,0.431967,-0.091817,-11.970332,1.834888,2.467907,-0.653099,0.248446,0.66276,0.269222,9.951166072295605,0.36279071098553,-0.09220272999155148,-12.365619062007603,1.9190355901344356,2.971529200664226
587,2699171662,10.004321,0.280478,-0.146884,-12.989067,2.267551,3.402182,-0.652814,0.249672,0.662215,0.27012,9.954360157187546,0.2898911802150274,-0.15060554024043893,-12.80413195744687,2.2680745757220504,3.373033259377809
588,2699188329,9.912536,0.241307,-0.197106,-13.328844,2.768741,3.897058,-0.652583,0.250956,0.661589,0.27102,9.947026555805575,0.23231636892004592,-0.16565506789178888,-11.843636902873733,2.748782997584834,3.479876965108569
589,2699204996,9.939904,0.186907,-0.131965,-9.346665,3.346243,3.464957,-0.652534,0.251799,0.661079,0.271598,9.940785247598514,0.23569900233615376,-0.15168753007338706,-10.089373196672133,3.2523325923180493,3.298148392741046
590,2699221663,9.950382,0.32472,-0.134656,-8.105524,3.55496,2.89414,-0.652528,0.25246,0.660619,0.27212,9.948592714981334,0.31572678391463965,-0.13813725096061774,-8.647785912010821,3.6785843540081746,3.1243466013536
591,2699238330,9.961692,0.405556,-0.09342,-7.826769,4.085079,3.284887,-0.652598,0.253111,0.660105,0.272596,9.971327668268316,0.4365116849709598,-0.14176306993685603,-8.28958965587233,3.966054213107996,3.3987786445386035
592,2699254997,9.984584,0.57809,-0.211936,-8.561406,4.051015,4.282246,-0.652676,0.253929,0.659527,0.273047,9.994516231149627,0.5264034854556894,-0.15147365593045686,-8.847659619721751,4.08296621661779,4.377898600635789
593,2699271664,10.034383,0.564182,-0.111263,-10.313508,3.834959,5.940978,-0.652733,0.25508,0.658837,0.2735,9.999322448924595,0.5220100689186152,-0.13880486139125087,-9.429909363759862,4.00865061333301,5.8852573865456534
594,2699288331,9.968022,0.339943,-0.08714,-10.636615,3.653238,7.3188,-0.652815,0.256401,0.658099,0.273846,9.979321466157746,0.40804815809593653,-0.08573341245172103,-9.25737612275038,3.7513208426433313,7.351281929642359
595,2699304998,9.958215,0.205541,-0.057052,-7.716611,3.881741,8.173382,-0.65306,0.257517,0.657423,0.273839,9.9486434726422,0.227335597041607,-0.006611265265640032,-8.291758763313286,3.4140388478830297,8.144032870612557
