PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
327,2283946691,-9.504954,-0.231661,-1.381827,0.425312,-1.132491,1.515811,0.197883,0.7217,0.246568,-0.615789,-9.502263057010738,-0.23154822424954974,-1.3884885625036134,0.5003518297737927,-1.1628526079712425,1.55919658421388
328,2283963358,-9.50351,-0.23052,-1.390723,0.94103,-1.212723,1.703392,0.197892,0.721708,0.246515,-0.615798,-9.495895165877661,-0.23691460094789618,-1.392869562966966,0.8060622470882801,-1.1569953913784774,1.661987792404977
329,2283980025,-9.488692,-0.236686,-1.412762,1.259434,-1.180323,1.785084,0.197887,0.721726,0.246441,-0.615808,-9.492608820582133,-0.23264269094951034,-1.3959302714935324,1.229689927028034,-1.1579968897528814,1.7554024543426074
330,2283996692,-9.485295,-0.222072,-1.392892,1.643113,-1.156055,1.808302,0.197815,0.721769,0.2463,-0.615837,-9.495230642402573,-0.22205395886151777,-1.3968408745818506,1.580259697670747,-1.1707650666566032,1.7724673844838856
331,2284013359,-9.511724,-0.215771,-1.394541,1.637631,-1.062991,1.704467,0.197756,0.721807,0.246201,-0.615851,-9.5027866964133,-0.20990943251344937,-1.3985699518989023,1.7208316504336452,-1.1918357315967363,1.702592808839006
332,2284030026,-9.512404,-0.188036,-1.392098,1.637567,-1.387875,1.544824,0.197707,0.721804,0.246124,-0.615901,-9.511076382960724,-0.2001704805114963,-1.4035071575895544,1.621668845927736,-1.207990434207057,1.5932788314688084
333,2284046693,-9.511389,-0.195052,-1.411529,1.258743,-1.159,1.458791,0.197671,0.721813,0.246085,-0.615918,-9.51572351037882,-0.19420709238908368,-1.4093292401489852,1.3433033512860444,-1.2042886311109156,1.5047894632046321
334,2284063360,-9.519514,-0.199888,-1.425806,1.05881,-1.131889,1.470662,0.197662,0.721816,0.246069,-0.615924,-9.515170744454732,-0.19090034861450722,-1.4103932667980796,0.9954959067698537,-1.1744757865615565,1.4644849929323052
335,2284080027,-9.514412,-0.189741,-1.404226,0.855419,-1.093457,1.558437,0.197667,0.721825,0.246047,-0.61592,-9.511256905691749,-0.18873420182886685,-1.4036550417232552,0.7022275640330767,-1.1222069101052978,1.4601350091955563
336,2284096694,-9.494311,-0.180041,-1.381935,0.479604,-1.11551,1.464169,0.197719,0.721812,0.246085,-0.615903,-9.507271685647556,-0.18756173857121639,-1.3925108475320478,0.5629364670885071,-1.057555053769248,1.466795783709528
337,2284113361,-9.508429,-0.192292,-1.386078,0.339055,-1.015531,1.393491,0.197773,0.721803,0.246145,-0.615873,-9.505464054609403,-0.18802155390594671,-1.3842302845777723,0.6012026550894767,-0.9993275028252602,1.4701830695455769
338,2284130028,-9.520508,-0.179298,-1.37664,0.843471,-0.96784,1.426877,0.197762,0.721819,0.246141,-0.615859,-9.50612775949875,-0.18970520386594575,-1.3839292589856247,0.7388962123317848,-0.9765241092188107,1.4658835623220314
339,2284146695,-9.502046,-0.202614,-1.395134,1.085159,-1.002289,1.525198,0.197737,0.721842,0.246104,-0.615856,-9.50826769564426,-0.19082082605385936,-1.3914181156982512,0.8463222030235784,-1.0131809385580286,1.451044000972915
340,2284163362,-9.494673,-0.194335,-1.421428,0.817551,-1.061147,1.491203,0.197771,0.721837,0.246132,-0.615838,-9.51013669398769,-0.18990940487321495,-1.403268178233556,0.8446864697040428,-1.1007132142053557,1.429443576790462
341,2284180029,-9.520682,-0.181342,-1.405019,0.653053,-1.136141,1.341753,0.197787,0.721827,0.246158,-0.615835,-9.50940334002547,-0.18715416263231807,-1.416370261109897,0.7620446654276789,-1.1869349168078165,1.4205778332043373
342,2284196696,-9.508622,-0.172163,-1.415588,0.57998,-1.301996,1.430655,0.197825,0.721801,0.246178,-0.615845,-9.504590465668265,-0.1833635408506981,-1.428394871183519,0.6838325022695529,-1.2062564260709292,1.4501186975840246
343,2284213363,-9.502386,-0.18037,-1.44089,0.708569,-1.211647,1.537345,0.197857,0.721791,0.246179,-0.615846,-9.497439964816238,-0.17841899646938317,-1.435766247460192,0.6547883950759106,-1.1365848366916649,1.5243625390179787
344,2284230030,-9.483526,-0.194524,-1.43914,0.713717,-0.98956,1.658198,0.197891,0.721806,0.246173,-0.61582,-9.492862689474446,-0.1722655140216859,-1.4338537094903365,0.6350118370773934,-1.0309235165458002,1.6154128025491221
345,2284246697,-9.488345,-0.15185,-1.432222,0.534806,-0.905326,1.614496,0.197937,0.721822,0.246191,-0.61578,-9.494987219024976,-0.16759586400069096,-1.4209941377456223,0.5440537872553933,-0.9830867590886976,1.6737807512257792
346,2284263364,-9.507733,-0.172787,-1.388341,0.312827,-1.00015,1.672938,0.198025,0.72182,0.246231,-0.615737,-9.502915932138574,-0.16977317594910654,-1.401909555534143,0.3404674881220199,-1.0490192654128279,1.6600319360578903
347,2284280031,-9.515969,-0.179797,-1.386013,0.047339,-1.245507,1.622712,0.198127,0.721795,0.246272,-0.615718,-9.510939879174403,-0.18226516993294714,-1.3857719554776922,0.06972870169518665,-1.1949882493691955,1.5755790844502418
348,2284296698,-9.516932,-0.189398,-1.378718,-0.052737,-1.371842,1.473838,0.198215,0.721756,0.246315,-0.615718,-9.513246549289569,-0.20181547916182463,-1.3800339451788879,-0.14538226190420367,-1.3225983934740695,1.4730606563457365
349,2284313365,-9.497076,-0.234414,-1.391537,-0.17528,-1.360355,1.446202,0.19833,0.721706,0.246393,-0.615707,-9.508498359894922,-0.21904869655607642,-1.3855147288456744,-0.16229390085697215,-1.3482484602482028,1.432148593081723
350,2284330032,-9.513585,-0.226056,-1.384517,-0.004495,-1.285732,1.426019,0.198422,0.721669,0.246459,-0.615696,-9.500327657146034,-0.2252022428295587,-1.3966001725930943,0.10051368529973104,-1.2663363429244823,1.5058834948244892
351,2284346699,-9.480498,-0.224515,-1.419678,0.593542,-1.097389,1.616744,0.198453,0.721675,0.246447,-0.615683,-9.494054827549917,-0.21928368436371193,-1.4058590646398645,0.5997980180464049,-1.1449113693763355,1.6729958757740495
352,2284363366,-9.495966,-0.204903,-1.411038,1.118155,-0.991276,1.920869,0.198465,0.721712,0.246375,-0.615665,-9.492876907097923,-0.20866433865337175,-1.409264292807725,1.1699898495340808,-1.0643505080876543,1.8415953302877466
353,2284380033,-9.502183,-0.187539,-1.406195,1.872769,-1.103882,1.992662,0.198412,0.721762,0.246228,-0.615682,-9.49643836032825,-0.20191346734047483,-1.4079606402201663,1.6064416066981804,-1.056172821903951,1.9132769163322252
354,2284396700,-9.495583,-0.201193,-1.387274,1.673278,-1.107,1.850005,0.198384,0.721794,0.246132,-0.615692,-9.502265959942733,-0.20044510246899164,-1.4054122488587892,1.7766857138506564,-1.0924234902030299,1.8587204099371637
355,2284413367,-9.521925,-0.206203,-1.414683,1.552021,-1.17757,1.669109,0.198325,0.721821,0.24603,-0.61572,-9.508109095858238,-0.19732930242147834,-1.4032714441782892,1.6777416532246832,-1.1261178609503726,1.7380829566034746
356,2284430034,-9.495235,-0.188853,-1.411252,1.455909,-1.105841,1.6447,0.198294,0.721842,0.245967,-0.61573,-9.512832679958318,-0.18489114650361663,-1.4005672028505107,1.4085019399061967,-1.138440682365792,1.6479125540227546
357,2284446701,-9.521829,-0.171264,-1.385915,1.198297,-1.152853,1.634122,0.198281,0.721855,0.245917,-0.615739,-9.515586599369113,-0.16384770842316834,-1.396499147247672,1.0988156985331168,-1.1494288320596087,1.6422749750166563
358,2284463368,-9.516852,-0.136623,-1.399236,0.766249,-1.128355,1.675589,0.198315,0.72186,0.245899,-0.61573,-9.515170318356724,-0.14480457210576086,-1.3926746595086825,0.8500789367451174,-1.1886294139031988,1.6941691130018175
359,2284480035,-9.509301,-0.125498,-1.380981,0.663055,-1.30302,1.743527,0.198392,0.72184,0.245901,-0.615727,-9.511089688989838,-0.14015697210603945,-1.3919251857336528,0.7072076981566395,-1.2586954211967998,1.7255968779427706
360,2284496702,-9.51181,-0.159641,-1.398841,0.67202,-1.30977,1.746972,0.198448,0.721829,0.245878,-0.615732,-9.505243705655863,-0.15371622324169093,-1.395450185547199,0.6614086767166955,-1.3268279755909966,1.6805300140497141
361,2284513369,-9.498461,-0.185889,-1.409265,0.777237,-1.353887,1.601223,0.198486,0.721809,0.245866,-0.615747,-9.501746347532706,-0.1774596931556348,-1.4015916025793813,0.6805470885382191,-1.3512090385984217,1.5821757166909378
362,2284530036,-9.497705,-0.194128,-1.407948,0.780784,-1.350327,1.509798,0.19853,0.721781,0.24588,-0.61576,-9.503987733722594,-0.19781504531039534,-1.4068682187054193,0.7460584229204706,-1.3192353491480793,1.5232973491096204
