PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
893,2780473288,-2.052939,-3.524212,-2.557185,-111.101234,204.786194,364.148804,-0.020878,-0.505402,-0.346636,0.789927,0.3998196820786288,-3.641942538450827,-2.5155779324527767,-113.99819492478483,201.43996156925473,355.5790504680464
894,2780489955,-0.222689,-6.782931,0.767776,-47.084988,192.731827,351.202057,-0.054822,-0.544079,-0.326519,0.770951,0.4637758827690647,-6.310547457819541,-0.25641680942048484,-56.1072701770802,198.91360420461513,354.04104256779095
895,2780506622,2.490792,-11.310652,2.845318,-34.378578,196.498001,330.154633,-0.085047,-0.580505,-0.305606,0.749928,-1.6257441874473677,-8.371264294617097,3.138495596097245,-26.04725253105483,198.75170943179154,342.56002094440896
896,2780523289,-4.098363,-16.71772,4.688551,-26.055391,201.18103,307.268127,-0.111614,-0.614801,-0.284864,0.726927,-6.099436570241482,-12.66136094301223,6.560041741162165,-36.08336826601959,196.72221420987566,316.95748132961774
897,2780539956,-13.527266,-20.01392,9.740555,-52.74316,181.98468,265.092072,-0.136623,-0.643332,-0.269675,0.703378,-11.301745256922551,-22.045810136529184,8.881019680493278,-71.84503060236896,182.7220784890568,264.44651631093245
898,2780556623,-20.794714,-23.980606,12.50034,-106.551872,137.751984,189.519501,-0.160428,-0.662148,-0.265693,0.682083,-15.173489375865739,-35.116364365960294,9.623080333387236,-101.5434617016339,145.60547914014373,175.35386669569206
899,2780573290,-15.074018,-29.96911,8.989359,-126.927132,71.672585,108.138031,-0.180511,-0.670102,-0.269748,0.66755,-17.236778043374535,-44.51673034404091,9.286414783032575,-100.33685990600597,81.26261567161012,58.20362973674955
900,2780589957,-14.721251,-77.55983,3.184258,-109.985626,62.430729,-111.593842,-0.177856,-0.668544,-0.293155,0.659913,-18.760052895066472,-41.85424326305459,8.85801480779503,-72.23191009231773,-0.3248753861092979,-58.12730885103742
901,2780606624,-24.339901,-37.849899,13.721664,-70.683899,-141.777756,-188.788666,-0.172506,-0.644473,-0.314728,0.675167,-20.77972614217823,-26.210737492281392,8.848881218154556,-47.09709370220176,-75.59248150420062,-140.8930041092885
902,2780623291,-12.289359,28.224918,5.218529,169.160263,-82.706116,-110.248657,-0.149486,-0.635067,-0.30651,0.693111,-22.29822176660952,-6.935912296175369,8.89725101269514,-49.79080540441755,-119.08484624542727,-174.13511356779748
903,2780639958,-29.375813,10.276757,17.538055,-196.039078,-165.045624,-164.478485,-0.158173,-0.606058,-0.337857,0.70252,-21.068758020549502,3.9715462516557105,8.328273185156707,-71.52566188619562,-119.96622013850613,-164.2012141431764
904,2780656625,-28.826496,-12.053025,-5.287762,-182.175995,-70.513931,-134.997208,-0.163752,-0.5875,-0.366826,0.702478,-16.503966076755386,2.3432979692790115,6.865093636712601,-78.51882746634647,-89.51383238859088,-128.78857195525163
905,2780673292,2.627734,-13.718657,11.594206,-20.139652,-23.363928,-98.669853,-0.156563,-0.579128,-0.376996,0.705677,-11.361118463972053,-5.9897877709663465,4.692102008410584,-50.445402243345455,-51.87285661326687,-84.57926181125285
906,2780689959,-5.528312,-11.895397,0.812458,74.781883,-32.884838,-40.534874,-0.147836,-0.575007,-0.372234,0.713414,-9.697823332432042,-12.314991098092909,2.137275421472033,-2.0147615490428983,-25.890573244075753,-43.50354819969017
907,2780706626,-15.981003,-6.42119,-1.290347,60.375603,-24.800341,-11.065126,-0.14291,-0.572932,-0.36663,0.718968,-12.965405629779704,-12.537468945191419,-0.3814378673674319,37.2513410431487,-14.283244732454996,-13.796625655410168
908,2780723293,-24.222919,-5.026739,1.535833,4.983375,-18.700962,7.513567,-0.144214,-0.571308,-0.365376,0.720637,-18.59603845535185,-8.231331370065067,-2.225868672343018,56.33660910251159,-8.198531735744549,0.76040822964453
909,2780739960,-21.718521,-4.951045,-7.183129,54.681061,1.74772,4.971229,-0.140031,-0.572716,-0.359539,0.723275,-22.502697429279323,-2.8399711879055163,-2.7734505892326693,69.09719326652439,0.2399139137375904,2.8672443115925113
910,2780756627,-20.806095,0.240782,-1.786058,90.750175,23.855413,-6.412941,-0.130474,-0.576518,-0.351264,0.726102,-22.524238526319664,1.5871357799731505,-2.039368002662555,92.31627576295489,10.461916669612107,0.23819209647371697
911,2780773294,-19.147915,2.359325,0.382215,137.769241,13.301811,-5.440659,-0.117577,-0.579981,-0.337639,0.731987,-19.50036133797733,4.618878420809908,-0.9890510614178688,125.37522146518083,15.911956500329474,-0.5134267610655348
912,2780789961,-14.833296,6.329775,-0.954005,160.793304,8.052645,-1.512875,-0.10336,-0.583199,-0.320985,0.739034,-15.75574522103158,6.181581033185249,-0.9742945980632619,152.16109825600032,10.963506535033995,0.13398326303825547
